pep_length	start_pos	hla	weight	w
10	8	HLA-B39:24	1.217e-01	1.217e-01
10	8	HLA-B40:01	1.877e+01	1.391e-01
10	8	HLA-B40:02	4.350e+01	1.417e-01
10	8	HLA-B41:01	2.135e+00	1.424e-01
10	8	HLA-B41:02	2.983e-01	1.492e-01
10	8	HLA-B41:03	7.614e-01	1.523e-01
10	8	HLA-B41:04	1.423e-01	1.423e-01
10	8	HLA-B41:05	1.115e-01	1.115e-01
10	8	HLA-B44:02	3.639e+01	1.318e-01
10	8	HLA-B44:03	3.884e+01	1.407e-01
10	8	HLA-B44:05	1.148e-01	1.148e-01
10	8	HLA-B44:08	1.771e-01	1.771e-01
10	8	HLA-B44:09	4.183e-01	1.046e-01
10	8	HLA-B44:27	1.219e+00	1.354e-01
10	8	HLA-B44:28	9.173e-01	1.310e-01
10	8	HLA-B45:01	2.526e+00	1.684e-01
10	8	HLA-B46:01	1.186e+01	1.720e-01
10	8	HLA-B49:01	4.644e-01	9.288e-02
10	8	HLA-B50:01	3.710e+00	1.613e-01
10	8	HLA-B51:01	9.304e+00	1.755e-01
10	8	HLA-B51:08	5.586e-01	1.396e-01
10	8	HLA-B54:01	3.185e+00	1.138e-01
10	8	HLA-B56:01	4.287e+00	1.531e-01
10	8	HLA-B57:01	1.036e+02	1.305e-01
10	8	HLA-B57:03	3.942e+01	1.374e-01
10	8	HLA-B58:01	2.938e+01	1.406e-01
10	8	HLA-B73:01	8.103e-01	1.158e-01
10	8	HLA-C01:02	6.881e+00	1.229e-01
10	8	HLA-C02:02	5.350e+00	1.486e-01
10	8	HLA-C03:03	1.497e+00	1.069e-01
10	8	HLA-C03:04	4.160e+00	1.261e-01
10	8	HLA-C04:01	4.335e+00	1.398e-01
10	8	HLA-C05:01	2.043e+01	1.621e-01
10	8	HLA-C06:02	4.784e+00	2.175e-01
10	8	HLA-C07:01	1.462e+00	2.924e-01
10	8	HLA-C07:02	4.295e+00	1.952e-01
10	8	HLA-C08:02	1.021e+01	1.824e-01
10	8	HLA-C12:03	1.193e+00	1.085e-01
10	8	HLA-C14:02	1.107e+01	1.582e-01
10	8	HLA-C15:02	1.257e+00	1.143e-01
10	8	HLA-C16:01	2.633e+00	1.013e-01
10	8	HLA-C17:01	7.704e-01	8.561e-02
10	9	HLA-A01:01	4.399e+01	1.219e-01
10	9	HLA-A01:03	2.575e-01	1.288e-01
10	9	HLA-A02:01	5.287e+01	1.120e-01
10	9	HLA-A02:03	1.648e+01	1.682e-01
10	9	HLA-A02:04	8.003e+00	1.160e-01
10	9	HLA-A02:05	4.655e+00	4.232e-01
10	9	HLA-A02:07	1.403e+01	1.477e-01
10	9	HLA-A03:01	3.345e+01	1.411e-01
10	9	HLA-A11:01	1.645e+01	1.201e-01
10	9	HLA-A23:01	5.798e-01	1.449e-01
10	9	HLA-A24:02	2.784e+01	1.195e-01
10	9	HLA-A24:06	1.709e+00	1.068e-01
10	9	HLA-A24:13	7.329e-01	1.047e-01
10	9	HLA-A26:01	8.817e-01	1.260e-01
10	9	HLA-A26:03	1.489e-01	1.489e-01
10	9	HLA-A29:02	2.559e+01	1.028e-01
10	9	HLA-A30:02	2.019e-01	1.010e-01
10	9	HLA-A31:01	7.249e+00	1.250e-01
10	9	HLA-A32:01	1.328e+00	1.107e-01
10	9	HLA-A66:01	4.229e-01	1.410e-01
10	9	HLA-A66:02	2.335e-01	1.167e-01
10	9	HLA-A68:02	9.186e+00	1.134e-01
10	9	HLA-B07:02	6.671e+01	1.326e-01
10	9	HLA-B08:01	5.937e+00	9.423e-02
10	9	HLA-B13:01	2.191e-02	2.191e-02
10	9	HLA-B14:02	6.243e-02	6.243e-02
10	9	HLA-B15:01	3.611e+01	1.228e-01
10	9	HLA-B15:02	1.347e+01	1.028e-01
10	9	HLA-B15:08	2.490e-01	1.245e-01
10	9	HLA-B15:11	3.248e-01	1.083e-01
10	9	HLA-B18:01	2.485e+00	1.243e-01
10	9	HLA-B27:01	2.702e+01	1.293e-01
10	9	HLA-B27:02	2.272e+01	1.344e-01
10	9	HLA-B27:03	6.183e+00	1.374e-01
10	9	HLA-B27:04	8.086e+00	1.419e-01
10	9	HLA-B27:05	3.323e+01	1.329e-01
10	9	HLA-B27:06	7.982e+00	1.478e-01
10	9	HLA-B27:07	1.591e+01	1.395e-01
10	9	HLA-B27:08	1.485e+01	1.362e-01
10	9	HLA-B27:09	2.979e+01	1.426e-01
10	9	HLA-B35:01	1.304e+01	1.889e-01
10	9	HLA-B35:03	4.933e-01	8.222e-02
10	9	HLA-B35:08	4.728e-01	7.881e-02
10	9	HLA-B39:01	2.185e+00	9.930e-02
10	9	HLA-B39:06	8.202e-01	6.310e-02
10	9	HLA-B39:24	1.199e-01	1.199e-01
10	9	HLA-B40:01	1.863e+01	1.380e-01
10	9	HLA-B40:02	4.079e+01	1.329e-01
10	9	HLA-B41:01	2.142e+00	1.428e-01
10	9	HLA-B41:02	3.110e-01	1.555e-01
10	9	HLA-B41:03	6.176e-01	1.235e-01
10	9	HLA-B41:04	1.369e-01	1.369e-01
10	9	HLA-B41:05	7.163e-02	7.163e-02
10	9	HLA-B44:02	3.757e+01	1.361e-01
10	9	HLA-B44:03	3.777e+01	1.368e-01
10	9	HLA-B44:05	1.189e-01	1.189e-01
10	9	HLA-B44:08	9.105e-02	9.105e-02
10	9	HLA-B44:09	2.482e-01	6.205e-02
10	9	HLA-B44:27	1.263e+00	1.404e-01
10	9	HLA-B44:28	8.326e-01	1.189e-01
10	9	HLA-B45:01	1.673e+00	1.115e-01
10	9	HLA-B46:01	9.234e+00	1.338e-01
10	9	HLA-B49:01	5.064e-01	1.013e-01
10	9	HLA-B50:01	3.409e+00	1.482e-01
10	9	HLA-B51:01	4.927e+00	9.297e-02
10	9	HLA-B51:08	3.928e-01	9.821e-02
10	9	HLA-B54:01	4.541e+00	1.622e-01
10	9	HLA-B56:01	3.402e+00	1.215e-01
10	9	HLA-B57:01	1.017e+02	1.281e-01
10	9	HLA-B57:03	3.248e+01	1.132e-01
10	9	HLA-B58:01	2.686e+01	1.285e-01
10	9	HLA-B73:01	7.242e-01	1.035e-01
10	9	HLA-C01:02	3.551e+00	6.341e-02
10	9	HLA-C02:02	3.333e+00	9.259e-02
10	9	HLA-C03:03	9.660e-01	6.900e-02
10	9	HLA-C03:04	3.937e+00	1.193e-01
10	9	HLA-C04:01	3.633e+00	1.172e-01
10	9	HLA-C05:01	2.132e+01	1.692e-01
10	9	HLA-C06:02	2.983e+00	1.356e-01
10	9	HLA-C07:01	1.369e+00	2.737e-01
10	9	HLA-C07:02	3.083e+00	1.401e-01
10	9	HLA-C08:02	8.432e+00	1.506e-01
10	9	HLA-C12:03	1.056e+00	9.600e-02
10	9	HLA-C14:02	7.358e+00	1.051e-01
10	9	HLA-C15:02	4.256e-01	3.869e-02
10	9	HLA-C16:01	1.289e+00	4.959e-02
10	9	HLA-C17:01	6.087e-01	6.764e-02
10	10	HLA-A01:01	1.155e+00	3.199e-03
10	10	HLA-A01:03	2.560e-02	1.280e-02
10	10	HLA-A02:01	1.441e+01	3.054e-02
10	10	HLA-A02:03	3.557e-01	3.630e-03
10	10	HLA-A02:04	3.115e+00	4.514e-02
10	10	HLA-A02:05	1.859e-01	1.690e-02
10	10	HLA-A02:07	4.755e-01	5.005e-03
10	10	HLA-A03:01	3.547e+00	1.497e-02
10	10	HLA-A11:01	1.125e-02	8.210e-05
10	10	HLA-A23:01	1.079e-03	2.699e-04
10	10	HLA-A24:02	1.382e+00	5.931e-03
10	10	HLA-A24:06	2.513e-01	1.571e-02
10	10	HLA-A24:13	4.872e-03	6.959e-04
10	10	HLA-A26:01	2.390e-04	3.414e-05
10	10	HLA-A26:03	6.826e-08	6.826e-08
10	10	HLA-A29:02	1.031e-02	4.141e-05
10	10	HLA-A30:02	1.254e-03	6.272e-04
10	10	HLA-A31:01	9.304e-05	1.604e-06
10	10	HLA-A32:01	2.454e-05	2.045e-06
10	10	HLA-A66:01	1.136e-02	3.788e-03
10	10	HLA-A66:02	3.141e-07	1.570e-07
10	10	HLA-A68:02	1.753e+00	2.164e-02
10	10	HLA-B07:02	7.175e+00	1.426e-02
10	10	HLA-B08:01	2.545e+00	4.039e-02
10	10	HLA-B13:01	2.313e-09	2.313e-09
10	10	HLA-B14:02	1.756e-16	1.756e-16
10	10	HLA-B15:01	7.970e-02	2.711e-04
10	10	HLA-B15:02	4.446e-01	3.394e-03
10	10	HLA-B15:08	1.895e-07	9.473e-08
10	10	HLA-B15:11	1.794e-07	5.980e-08
10	10	HLA-B18:01	7.665e-03	3.833e-04
10	10	HLA-B27:01	8.005e+00	3.830e-02
10	10	HLA-B27:02	1.323e+00	7.831e-03
10	10	HLA-B27:03	6.729e-01	1.495e-02
10	10	HLA-B27:04	9.402e-01	1.649e-02
10	10	HLA-B27:05	5.777e+00	2.311e-02
10	10	HLA-B27:06	5.752e-01	1.065e-02
10	10	HLA-B27:07	1.335e+00	1.171e-02
10	10	HLA-B27:08	3.577e+00	3.281e-02
10	10	HLA-B27:09	2.294e+00	1.097e-02
10	10	HLA-B35:01	1.814e+00	2.629e-02
10	10	HLA-B35:03	4.871e-02	8.119e-03
10	10	HLA-B35:08	6.829e-02	1.138e-02
10	10	HLA-B39:01	1.703e-02	7.742e-04
10	10	HLA-B39:06	3.270e-02	2.515e-03
10	10	HLA-B39:24	9.875e-08	9.875e-08
10	10	HLA-B40:01	3.435e-01	2.545e-03
10	10	HLA-B40:02	2.145e+00	6.986e-03
10	10	HLA-B41:01	6.549e-01	4.366e-02
10	10	HLA-B41:02	8.535e-02	4.268e-02
10	10	HLA-B41:03	1.426e-02	2.852e-03
10	10	HLA-B41:04	8.169e-03	8.169e-03
10	10	HLA-B41:05	5.020e-08	5.020e-08
10	10	HLA-B44:02	1.228e+00	4.449e-03
10	10	HLA-B44:03	3.042e-01	1.102e-03
10	10	HLA-B44:05	1.336e-03	1.336e-03
10	10	HLA-B44:08	9.176e-19	9.176e-19
10	10	HLA-B44:09	1.166e-02	2.914e-03
10	10	HLA-B44:27	9.893e-03	1.099e-03
10	10	HLA-B44:28	2.877e-03	4.110e-04
10	10	HLA-B45:01	1.117e-01	7.444e-03
10	10	HLA-B46:01	2.136e-03	3.095e-05
10	10	HLA-B49:01	1.865e-01	3.730e-02
10	10	HLA-B50:01	2.793e-01	1.215e-02
10	10	HLA-B51:01	1.127e-01	2.127e-03
10	10	HLA-B51:08	1.155e-03	2.887e-04
10	10	HLA-B54:01	3.223e-01	1.151e-02
10	10	HLA-B56:01	1.528e-01	5.458e-03
10	10	HLA-B57:01	5.141e+00	6.474e-03
10	10	HLA-B57:03	5.052e-01	1.760e-03
10	10	HLA-B58:01	2.648e-02	1.267e-04
10	10	HLA-B73:01	6.474e-01	9.249e-02
10	10	HLA-C01:02	1.756e-03	3.135e-05
10	10	HLA-C02:02	2.608e-02	7.245e-04
10	10	HLA-C03:03	8.057e-04	5.755e-05
10	10	HLA-C03:04	1.275e-01	3.863e-03
10	10	HLA-C04:01	2.202e-01	7.104e-03
10	10	HLA-C05:01	2.821e+00	2.239e-02
10	10	HLA-C06:02	1.905e+00	8.657e-02
10	10	HLA-C07:01	8.211e-07	1.642e-07
10	10	HLA-C07:02	1.102e+00	5.009e-02
10	10	HLA-C08:02	1.294e-01	2.310e-03
10	10	HLA-C12:03	3.527e-03	3.207e-04
10	10	HLA-C14:02	2.453e-02	3.505e-04
10	10	HLA-C15:02	1.189e-03	1.081e-04
10	10	HLA-C16:01	3.503e-01	1.347e-02
10	10	HLA-C17:01	4.634e-04	5.149e-05
11	1	HLA-A01:01	6.478e+00	2.501e-02
11	1	HLA-A02:01	5.866e+00	1.822e-02
11	1	HLA-A02:03	4.436e-05	2.609e-06
11	1	HLA-A02:04	1.181e+00	2.460e-02
11	1	HLA-A02:05	7.335e-02	1.048e-02
11	1	HLA-A02:07	2.705e-02	3.469e-04
11	1	HLA-A03:01	1.245e+00	9.151e-03
11	1	HLA-A03:02	6.539e-02	3.270e-02
11	1	HLA-A11:01	1.537e-01	1.493e-03
11	1	HLA-A24:02	3.452e-01	1.886e-03
11	1	HLA-A24:06	1.248e-02	8.319e-04
11	1	HLA-A24:13	1.841e-03	2.630e-04
11	1	HLA-A26:01	2.096e-05	5.240e-06
11	1	HLA-A29:02	2.888e+00	3.208e-02
11	1	HLA-A30:01	8.796e-01	4.398e-01
11	1	HLA-A31:01	4.428e+00	4.385e-02
11	1	HLA-A32:01	1.088e-04	7.775e-06
11	1	HLA-A66:02	8.561e-04	8.561e-04
11	1	HLA-A68:02	3.177e+00	6.354e-02
11	1	HLA-B07:02	2.521e+00	9.337e-03
11	1	HLA-B08:01	4.264e+00	9.917e-02
11	1	HLA-B13:01	1.463e+00	4.877e-01
11	1	HLA-B14:02	3.923e-11	3.923e-11
11	1	HLA-B15:01	1.837e+00	1.233e-02
11	1	HLA-B15:02	1.668e+00	3.706e-02
11	1	HLA-B15:18	7.100e-02	7.100e-02
11	1	HLA-B18:01	1.090e-11	2.726e-12
11	1	HLA-B27:01	6.147e-04	5.122e-06
11	1	HLA-B27:02	5.671e-04	4.765e-06
11	1	HLA-B27:03	3.308e-06	1.141e-07
11	1	HLA-B27:04	1.507e-04	4.860e-06
11	1	HLA-B27:05	1.161e-03	8.235e-06
11	1	HLA-B27:06	1.019e-05	3.398e-07
11	1	HLA-B27:07	1.365e-04	2.037e-06
11	1	HLA-B27:08	8.780e-01	1.058e-02
11	1	HLA-B27:09	2.464e+00	1.799e-02
11	1	HLA-B35:01	3.228e+00	5.764e-02
11	1	HLA-B35:02	2.335e-11	2.335e-11
11	1	HLA-B35:03	2.989e-04	7.472e-05
11	1	HLA-B35:08	2.673e-03	3.819e-04
11	1	HLA-B39:01	8.907e-05	4.454e-06
11	1	HLA-B39:06	2.709e-04	2.084e-05
11	1	HLA-B40:01	1.301e-02	1.342e-04
11	1	HLA-B40:02	2.367e-02	1.835e-04
11	1	HLA-B41:01	2.212e-04	2.458e-05
11	1	HLA-B41:02	1.135e-04	1.135e-04
11	1	HLA-B41:03	2.538e-06	1.269e-06
11	1	HLA-B41:04	6.174e-02	1.029e-02
11	1	HLA-B41:05	3.953e-03	1.318e-03
11	1	HLA-B42:01	4.908e-05	4.908e-05
11	1	HLA-B44:02	5.311e-01	3.319e-03
11	1	HLA-B44:03	4.712e-02	3.624e-04
11	1	HLA-B44:08	4.545e-02	2.272e-02
11	1	HLA-B44:09	4.753e-02	4.753e-03
11	1	HLA-B44:27	4.651e-02	4.228e-03
11	1	HLA-B44:28	1.447e-02	2.412e-03
11	1	HLA-B45:01	9.691e-03	1.615e-03
11	1	HLA-B46:01	1.486e-01	8.254e-03
11	1	HLA-B47:01	6.707e-07	6.707e-07
11	1	HLA-B49:01	4.577e-17	4.577e-17
11	1	HLA-B50:01	9.684e-04	1.383e-04
11	1	HLA-B51:01	1.372e+00	7.220e-02
11	1	HLA-B51:08	5.065e-05	2.532e-05
11	1	HLA-B54:01	5.902e-02	1.904e-03
11	1	HLA-B56:01	6.669e-04	3.176e-05
11	1	HLA-B57:01	2.669e+01	3.667e-02
11	1	HLA-B57:03	4.837e+00	2.629e-02
11	1	HLA-B58:01	7.199e+00	5.669e-02
11	1	HLA-B73:01	7.623e-07	1.906e-07
11	1	HLA-C01:02	1.676e+00	1.289e-01
11	1	HLA-C02:02	4.192e-05	2.994e-06
11	1	HLA-C03:03	7.006e-08	1.168e-08
11	1	HLA-C03:04	3.253e-04	1.712e-05
11	1	HLA-C04:01	1.837e-10	1.670e-11
11	1	HLA-C05:01	1.764e-04	2.714e-06
11	1	HLA-C06:02	2.429e+00	1.868e-01
11	1	HLA-C07:01	4.295e-02	1.074e-02
11	1	HLA-C07:02	3.356e-03	2.097e-04
11	1	HLA-C08:02	2.574e-08	1.072e-09
11	1	HLA-C14:02	9.620e-05	1.374e-05
11	1	HLA-C15:02	1.429e-03	4.762e-04
11	1	HLA-C16:01	1.420e+00	1.092e-01
11	1	HLA-C17:01	2.418e-02	3.022e-03
11	2	HLA-A01:01	6.950e+00	2.683e-02
11	2	HLA-A02:01	4.700e+00	1.460e-02
11	2	HLA-A02:03	1.501e-06	8.827e-08
11	2	HLA-A02:04	4.402e-02	9.171e-04
11	2	HLA-A02:05	2.366e-02	3.379e-03
11	2	HLA-A02:07	2.619e-02	3.358e-04
11	2	HLA-A03:01	1.468e+00	1.079e-02
11	2	HLA-A03:02	3.215e-02	1.608e-02
11	2	HLA-A11:01	5.022e-01	4.875e-03
11	2	HLA-A24:02	7.270e-01	3.973e-03
11	2	HLA-A24:06	1.003e-02	6.690e-04
11	2	HLA-A24:13	1.236e-03	1.766e-04
11	2	HLA-A26:01	1.209e-05	3.024e-06
11	2	HLA-A29:02	2.591e+00	2.879e-02
11	2	HLA-A30:01	5.046e-01	2.523e-01
11	2	HLA-A31:01	4.075e+00	4.035e-02
11	2	HLA-A32:01	7.497e-03	5.355e-04
11	2	HLA-A66:02	7.949e-04	7.949e-04
11	2	HLA-A68:02	1.559e+00	3.118e-02
11	2	HLA-B07:02	3.217e+00	1.191e-02
11	2	HLA-B08:01	4.193e+00	9.750e-02
11	2	HLA-B13:01	4.301e-02	1.434e-02
11	2	HLA-B14:02	3.212e-10	3.212e-10
11	2	HLA-B15:01	1.397e+00	9.378e-03
11	2	HLA-B15:02	3.176e+00	7.057e-02
11	2	HLA-B15:18	1.260e-02	1.260e-02
11	2	HLA-B18:01	4.797e-10	1.199e-10
11	2	HLA-B27:01	3.524e-03	2.937e-05
11	2	HLA-B27:02	1.031e-03	8.665e-06
11	2	HLA-B27:03	5.586e-05	1.926e-06
11	2	HLA-B27:04	3.968e-04	1.280e-05
11	2	HLA-B27:05	3.664e-03	2.599e-05
11	2	HLA-B27:06	1.018e-05	3.394e-07
11	2	HLA-B27:07	3.521e-04	5.255e-06
11	2	HLA-B27:08	2.188e-01	2.636e-03
11	2	HLA-B27:09	1.506e+00	1.099e-02
11	2	HLA-B35:01	4.264e+00	7.614e-02
11	2	HLA-B35:02	2.335e-11	2.335e-11
11	2	HLA-B35:03	9.452e-04	2.363e-04
11	2	HLA-B35:08	4.159e-03	5.941e-04
11	2	HLA-B39:01	5.036e-05	2.518e-06
11	2	HLA-B39:06	3.165e-04	2.435e-05
11	2	HLA-B40:01	2.464e-02	2.540e-04
11	2	HLA-B40:02	1.996e-02	1.547e-04
11	2	HLA-B41:01	4.378e-03	4.864e-04
11	2	HLA-B41:02	6.491e-06	6.491e-06
11	2	HLA-B41:03	8.730e-07	4.365e-07
11	2	HLA-B41:04	3.190e-01	5.317e-02
11	2	HLA-B41:05	1.412e-03	4.708e-04
11	2	HLA-B42:01	1.514e-06	1.514e-06
11	2	HLA-B44:02	1.472e+00	9.198e-03
11	2	HLA-B44:03	1.101e-01	8.470e-04
11	2	HLA-B44:08	2.374e-02	1.187e-02
11	2	HLA-B44:09	3.147e-02	3.147e-03
11	2	HLA-B44:27	5.831e-02	5.301e-03
11	2	HLA-B44:28	6.322e-02	1.054e-02
11	2	HLA-B45:01	4.382e-02	7.304e-03
11	2	HLA-B46:01	3.783e-01	2.101e-02
11	2	HLA-B47:01	1.644e-04	1.644e-04
11	2	HLA-B49:01	3.825e-14	3.825e-14
11	2	HLA-B50:01	9.094e-03	1.299e-03
11	2	HLA-B51:01	1.386e+00	7.296e-02
11	2	HLA-B51:08	1.105e-03	5.524e-04
11	2	HLA-B54:01	3.362e-02	1.084e-03
11	2	HLA-B56:01	3.675e-04	1.750e-05
11	2	HLA-B57:01	3.273e+01	4.496e-02
11	2	HLA-B57:03	5.778e+00	3.140e-02
11	2	HLA-B58:01	4.889e+00	3.849e-02
11	2	HLA-B73:01	4.573e-07	1.143e-07
11	2	HLA-C01:02	3.571e-01	2.747e-02
11	2	HLA-C02:02	4.088e-03	2.920e-04
11	2	HLA-C03:03	2.739e-05	4.565e-06
11	2	HLA-C03:04	9.109e-03	4.794e-04
11	2	HLA-C04:01	1.182e-05	1.074e-06
11	2	HLA-C05:01	2.787e-01	4.288e-03
11	2	HLA-C06:02	1.417e-01	1.090e-02
11	2	HLA-C07:01	2.428e-02	6.069e-03
11	2	HLA-C07:02	1.845e-02	1.153e-03
11	2	HLA-C08:02	3.659e-03	1.525e-04
11	2	HLA-C14:02	1.125e-02	1.607e-03
11	2	HLA-C15:02	8.138e-03	2.713e-03
11	2	HLA-C16:01	1.918e-01	1.475e-02
11	2	HLA-C17:01	6.885e-01	8.606e-02
11	3	HLA-A01:01	2.045e+01	7.894e-02
11	3	HLA-A02:01	2.712e+01	8.424e-02
11	3	HLA-A02:03	4.651e-01	2.736e-02
11	3	HLA-A02:04	2.124e+00	4.425e-02
11	3	HLA-A02:05	2.004e-01	2.862e-02
11	3	HLA-A02:07	4.831e-01	6.194e-03
11	3	HLA-A03:01	1.308e+01	9.621e-02
11	3	HLA-A03:02	3.225e-01	1.613e-01
11	3	HLA-A11:01	9.779e+00	9.494e-02
11	3	HLA-A24:02	2.009e+01	1.098e-01
11	3	HLA-A24:06	1.281e+00	8.541e-02
11	3	HLA-A24:13	5.214e-01	7.449e-02
11	3	HLA-A26:01	9.110e-02	2.278e-02
11	3	HLA-A29:02	1.108e+01	1.231e-01
11	3	HLA-A30:01	6.096e-01	3.048e-01
11	3	HLA-A31:01	9.702e+00	9.606e-02
11	3	HLA-A32:01	1.904e-01	1.360e-02
11	3	HLA-A66:02	2.691e-02	2.691e-02
11	3	HLA-A68:02	3.415e+00	6.830e-02
11	3	HLA-B07:02	2.789e+01	1.033e-01
11	3	HLA-B08:01	3.667e+00	8.528e-02
11	3	HLA-B13:01	1.556e-01	5.187e-02
11	3	HLA-B14:02	4.084e-02	4.084e-02
11	3	HLA-B15:01	1.037e+01	6.960e-02
11	3	HLA-B15:02	4.086e+00	9.080e-02
11	3	HLA-B15:18	9.066e-02	9.066e-02
11	3	HLA-B18:01	1.488e+00	3.721e-01
11	3	HLA-B27:01	1.072e+01	8.930e-02
11	3	HLA-B27:02	1.158e+01	9.734e-02
11	3	HLA-B27:03	1.166e+00	4.022e-02
11	3	HLA-B27:04	1.955e+00	6.306e-02
11	3	HLA-B27:05	9.322e+00	6.612e-02
11	3	HLA-B27:06	3.035e+00	1.012e-01
11	3	HLA-B27:07	5.120e+00	7.642e-02
11	3	HLA-B27:08	7.882e+00	9.497e-02
11	3	HLA-B27:09	1.262e+01	9.209e-02
11	3	HLA-B35:01	7.943e+00	1.418e-01
11	3	HLA-B35:02	1.899e-01	1.899e-01
11	3	HLA-B35:03	3.424e-01	8.560e-02
11	3	HLA-B35:08	3.450e-01	4.928e-02
11	3	HLA-B39:01	1.511e+00	7.556e-02
11	3	HLA-B39:06	1.070e+00	8.233e-02
11	3	HLA-B40:01	1.162e+01	1.198e-01
11	3	HLA-B40:02	1.440e+01	1.117e-01
11	3	HLA-B41:01	1.353e+00	1.504e-01
11	3	HLA-B41:02	1.095e-01	1.095e-01
11	3	HLA-B41:03	6.012e-02	3.006e-02
11	3	HLA-B41:04	6.467e-01	1.078e-01
11	3	HLA-B41:05	2.078e-01	6.928e-02
11	3	HLA-B42:01	9.136e-02	9.136e-02
11	3	HLA-B44:02	2.083e+01	1.302e-01
11	3	HLA-B44:03	1.759e+01	1.353e-01
11	3	HLA-B44:08	1.632e-01	8.158e-02
11	3	HLA-B44:09	1.067e+00	1.067e-01
11	3	HLA-B44:27	1.622e+00	1.475e-01
11	3	HLA-B44:28	8.211e-01	1.368e-01
11	3	HLA-B45:01	7.863e-01	1.311e-01
11	3	HLA-B46:01	1.897e+00	1.054e-01
11	3	HLA-B47:01	1.379e-01	1.379e-01
11	3	HLA-B49:01	9.291e-02	9.291e-02
11	3	HLA-B50:01	8.747e-01	1.250e-01
11	3	HLA-B51:01	6.093e-01	3.207e-02
11	3	HLA-B51:08	2.677e-01	1.338e-01
11	3	HLA-B54:01	1.900e+00	6.128e-02
11	3	HLA-B56:01	2.438e+00	1.161e-01
11	3	HLA-B57:01	8.108e+01	1.114e-01
11	3	HLA-B57:03	1.600e+01	8.698e-02
11	3	HLA-B58:01	1.396e+01	1.100e-01
11	3	HLA-B73:01	4.823e-01	1.206e-01
11	3	HLA-C01:02	3.294e-02	2.534e-03
11	3	HLA-C02:02	2.084e+00	1.488e-01
11	3	HLA-C03:03	2.348e-01	3.913e-02
11	3	HLA-C03:04	1.303e+00	6.856e-02
11	3	HLA-C04:01	2.501e-02	2.273e-03
11	3	HLA-C05:01	3.821e-01	5.879e-03
11	3	HLA-C06:02	5.281e-02	4.063e-03
11	3	HLA-C07:01	5.569e-01	1.392e-01
11	3	HLA-C07:02	1.626e+00	1.016e-01
11	3	HLA-C08:02	3.272e-03	1.363e-04
11	3	HLA-C14:02	4.848e-01	6.926e-02
11	3	HLA-C15:02	4.001e-02	1.334e-02
11	3	HLA-C16:01	9.103e-01	7.002e-02
11	3	HLA-C17:01	1.340e+00	1.675e-01
11	4	HLA-A01:01	3.706e+01	1.431e-01
11	4	HLA-A02:01	3.139e+01	9.747e-02
11	4	HLA-A02:03	1.577e+00	9.277e-02
11	4	HLA-A02:04	4.014e+00	8.363e-02
11	4	HLA-A02:05	6.250e-01	8.929e-02
11	4	HLA-A02:07	7.476e+00	9.584e-02
11	4	HLA-A03:01	2.178e+01	1.602e-01
11	4	HLA-A03:02	3.802e-01	1.901e-01
11	4	HLA-A11:01	1.446e+01	1.404e-01
11	4	HLA-A24:02	2.419e+01	1.322e-01
11	4	HLA-A24:06	1.643e+00	1.095e-01
11	4	HLA-A24:13	1.116e+00	1.594e-01
11	4	HLA-A26:01	3.011e-01	7.528e-02
11	4	HLA-A29:02	1.441e+01	1.601e-01
11	4	HLA-A30:01	1.250e-03	6.249e-04
11	4	HLA-A31:01	1.329e+01	1.315e-01
11	4	HLA-A32:01	1.349e+00	9.634e-02
11	4	HLA-A66:02	6.000e-02	6.000e-02
11	4	HLA-A68:02	6.290e+00	1.258e-01
11	4	HLA-B07:02	3.695e+01	1.368e-01
11	4	HLA-B08:01	3.654e+00	8.497e-02
11	4	HLA-B13:01	1.887e-01	6.288e-02
11	4	HLA-B14:02	4.867e-02	4.867e-02
11	4	HLA-B15:01	1.890e+01	1.268e-01
11	4	HLA-B15:02	5.325e+00	1.183e-01
11	4	HLA-B15:18	4.020e-02	4.020e-02
11	4	HLA-B18:01	5.177e-01	1.294e-01
11	4	HLA-B27:01	1.898e+01	1.581e-01
11	4	HLA-B27:02	1.899e+01	1.595e-01
11	4	HLA-B27:03	4.895e+00	1.688e-01
11	4	HLA-B27:04	4.988e+00	1.609e-01
11	4	HLA-B27:05	2.092e+01	1.483e-01
11	4	HLA-B27:06	4.904e+00	1.635e-01
11	4	HLA-B27:07	9.393e+00	1.402e-01
11	4	HLA-B27:08	1.451e+01	1.748e-01
11	4	HLA-B27:09	2.421e+01	1.767e-01
11	4	HLA-B35:01	8.922e+00	1.593e-01
11	4	HLA-B35:02	1.202e-01	1.202e-01
11	4	HLA-B35:03	5.565e-01	1.391e-01
11	4	HLA-B35:08	1.370e+00	1.957e-01
11	4	HLA-B39:01	2.780e+00	1.390e-01
11	4	HLA-B39:06	1.882e+00	1.448e-01
11	4	HLA-B40:01	1.504e+01	1.550e-01
11	4	HLA-B40:02	1.829e+01	1.418e-01
11	4	HLA-B41:01	1.319e+00	1.466e-01
11	4	HLA-B41:02	2.023e-01	2.023e-01
11	4	HLA-B41:03	1.770e-01	8.852e-02
11	4	HLA-B41:04	1.094e+00	1.824e-01
11	4	HLA-B41:05	2.316e-01	7.720e-02
11	4	HLA-B42:01	4.897e-02	4.897e-02
11	4	HLA-B44:02	2.231e+01	1.395e-01
11	4	HLA-B44:03	1.846e+01	1.420e-01
